Source,Target
6092,23602260,45002104
6093,23602260,25316377
6094,23602260,642324656
6095,23602260,13720371
6096,23602260,10600502
6097,23602260,500050692
6098,23602260,4914599
6099,23602260,10709714
6100,23602260,2015868
6101,23602260,25306846
6102,23602260,6702494
6103,23602260,1529790
6104,23602260,33602688
6105,23602260,1528161
6106,23602260,2003718
6107,23602260,6704927
6108,208502,3215894
6109,208502,210852
6110,208502,1334
6111,208502,766940523
6112,208502,1040788215
6113,208502,100001898829054
6114,208502,36810170
6115,208502,604807792
6116,208502,1224481
6117,208502,621163091
6118,208502,705588
6119,208502,25905866
6120,208502,202398
6121,208502,758139601
6122,208502,28101842
6123,208502,100000787009934
6124,208502,542599010
6125,6001129,6001028
6126,6001129,6028356
6127,6001129,6001074
6128,6001129,6002215
6129,6001129,1067554670
6130,6001129,125847
6131,6001129,622676690
6132,6001129,504614862
6133,6001129,1078914550
6134,6001129,778435706
6135,6001129,6009016
6136,6001129,601501158
6137,6001129,6309621
6138,6001129,693491758
6139,6001129,6001180
6140,6001129,622531656
6141,6001129,6004159
6142,6001129,6001403
6143,6001129,6001221
6144,6001129,2504282
6145,6001129,6000404
6146,6001129,754040460
6147,6001129,1225659400
6148,6001129,6001052
6149,6001129,6001041
6150,6001129,504559323
6151,6001129,6007269
6152,6001129,6001218
6153,6001129,6022388
6154,6001129,506589180
6155,6001129,722492792
6156,6001129,6010260
6157,6001129,611595509
6158,6001129,634465441
6159,6001129,627157257
6160,6001129,1007645661
6161,6001129,834777570
6162,6001129,782257264
6163,6001129,506268533
6164,6010260,531950898
6165,6010260,1225659400
6166,6010260,722492792
6167,6010260,6007269
6168,6010260,6309621
6169,6010260,6001052
6170,6010260,2504282
6171,6010260,6001028
6172,6010260,728846791
6173,6010260,778435706
6174,6010260,6001218
6175,6010260,502707094
6176,6010260,6004832
6177,6010260,6017119
6178,6010260,6009702
6179,6010260,782257264
6180,6010260,6001041
6181,6010260,627157257
6182,6010260,6011240
6183,6010260,601501158
6184,6010260,622676690
6185,6010260,754040460
6186,6010260,1067554670
6187,6010260,6009016
6188,6010260,3202023
6189,6010260,6002701
6190,6010260,562745600
6191,6010260,504559323
6192,6010260,625328351
6193,6010260,6001180
6194,6010260,6004760
6195,6010260,504614862
6196,6010260,6001365
6197,6010260,506268533
6198,6010260,6001074
6199,6010260,693491758
6200,6010260,6001129
6201,6010260,1007645661
6202,6010260,6000404
6203,6010260,6024888
6204,6010260,6001403
6205,6010260,506589180
6206,6010260,5500417
6207,6010260,749731082
6208,6010260,836345315
6209,6010260,6004159
6210,6010260,125847
6211,6010260,611595509
6212,6010260,503240110
6213,6010260,1455784077
6214,6010260,502934753
6215,6010260,634465441
6216,6010260,6028356
6217,6010260,6022388
6218,6010260,834777570
6219,6010260,6001509
6220,6010260,729107686
6221,6010260,6002215
6222,6010260,1078914550
6223,6010260,6001221
6224,6010260,536252650
6225,6010260,6001184
6226,9106066,25306846
6227,9106066,10600502
6228,9106066,861440006
6229,9106066,2015868
6230,9106066,9125811
6231,9106066,10709714
6232,9106066,6105786
6233,9106066,6312840
6234,9106066,9315584
6235,9106066,2003718
6236,9106066,1528161
6237,9106066,37609612
6238,9106066,16600893
6239,9106066,68200306
6240,9106066,505650062
6241,9106066,13720371
6242,9106066,2017274
6243,9106066,13303110
6244,1428283007,100000849327382
6245,36200702,6312840
6246,36200702,505650062
6247,36200702,10709714
6248,36200702,25316377
6249,36200702,13720371
6250,36200702,6105786
6251,36200702,4906238
6252,36200702,12805005
6253,36200702,4914599
6254,36200702,2017274
6255,36200702,5226128
6256,36200702,16600893
6257,36200702,33900714
6258,36200702,25306846
6259,36200702,2003718
6260,36200702,37609612
6261,36200702,9315584
6262,36200702,4923761
6263,36200702,2015868
6264,36200702,68200306
6265,36200702,8306664
6266,36200702,1529790
6267,722492792,1455784077
6268,722492792,6001184
6269,722492792,1067554670
6270,722492792,6001218
6271,722492792,622676690
6272,722492792,6001221
6273,722492792,728846791
6274,722492792,729107686
6275,722492792,6010260
6276,722492792,1007645661
6277,722492792,6001028
6278,722492792,611595509
6279,722492792,502934753
6280,722492792,601501158
6281,722492792,834777570
6282,722492792,504614862
6283,722492792,634465441
6284,722492792,6001509
6285,722492792,693491758
6286,722492792,6007269
6287,722492792,6022388
6288,722492792,6309621
6289,722492792,502707094
6290,722492792,506589180
6291,722492792,6028356
6292,722492792,6001074
6293,722492792,1225659400
6294,722492792,504559323
6295,722492792,6017119
6296,722492792,2504282
6297,722492792,6001052
6298,722492792,622531656
6299,722492792,503240110
6300,722492792,531950898
6301,722492792,6002215
6302,722492792,6001365
6303,722492792,6000404
6304,722492792,625328351
6305,722492792,6009702
6306,722492792,6001129
6307,722492792,1078914550
6308,722492792,754040460
6309,722492792,506268533
6310,722492792,627157257
6311,722492792,778435706
6312,722492792,3202023
6313,722492792,6001403
6314,722492792,6002701
6315,722492792,6001041
6316,722492792,782257264
6317,722492792,6001180
6318,507271603,3704652
6319,507271603,544196464
6320,507271603,697015009
6321,507271603,716877340
6322,507271603,100007262469557
6323,507271603,100006543968521
6324,507271603,501249238
6325,507271603,2412939
6326,571203689,600755195
6327,571203689,5403093
6328,571203689,310541
6329,571203689,1200057
6330,571203689,202708
6331,571203689,5411301
6332,571203689,60000002
6333,571203689,5408077
6334,571203689,1818309
6335,5500417,6002701
6336,5500417,6028356
6337,5500417,6002215
6338,5500417,502934753
6339,5500417,506589180
6340,5500417,834777570
6341,5500417,6001218
6342,5500417,6309621
6343,5500417,728846791
6344,5500417,6009016
6345,5500417,6001221
6346,5500417,6017119
6347,5500417,1225659400
6348,5500417,6001403
6349,5500417,6001041
6350,5500417,6008265
6351,5500417,601501158
6352,5500417,622531656
6353,5500417,502707094
6354,5500417,6001180
6355,5500417,6022388
6356,5500417,778435706
6357,5500417,6004832
6358,5500417,6005251
6359,5500417,6001028
6360,5500417,6010260
6361,5500417,6001052
6362,5500417,6001509
6363,5500417,6001184
6364,5500417,6004159
6365,5500417,6007269
6366,5500417,536252650
6367,10400191,3311391
6368,10400191,8500103
6369,10400191,1242990305
6370,10400191,513760215
6371,10400191,860655050
6372,10400191,6008265
6373,10400191,550780922
6374,10400191,6010031
6375,10400191,1215458
6376,10400191,507256768
6377,10400191,824479
6378,10400191,8620610
6379,10400191,17402311
6380,10400191,674435772
6381,10400191,903599
6382,10400191,6005251
6383,10400191,1401836
6384,10400191,539920960
6385,10400191,3303381
6386,10400191,3423281
6387,10400191,509380729
6388,10400191,2504291
6389,10400191,8800549
6390,1342578949,1705550990
6391,1342578949,518378428
6392,1342578949,1703575797
6393,1342578949,1501013779
6394,1342578949,100000208119123
6395,100000208119123,1703575797
6396,100000208119123,518378428
6397,100000208119123,1705550990
6398,100000208119123,1342578949
6399,100000208119123,1501013779
6400,10006584,643935724
6401,10006584,3704652
6402,10006584,690160316
6403,10006584,514297
6404,10006584,5903125
6405,10006584,5313223
6406,10006584,833778
6407,10006584,3803790
6408,10006584,1065383284
6409,10006584,934810
6410,10006584,1006067362
6411,10006584,125588
6412,10006584,100000013856052
6413,10006584,544196464
6414,10006584,1070223396
6415,24008113,1281531464
6416,24008113,651745040
6417,24008113,7813573
6418,24008113,7803197
6419,6001365,6017119
6420,6001365,502707094
6421,6001365,6001509
6422,6001365,627157257
6423,6001365,1225659400
6424,6001365,6001074
6425,6001365,503240110
6426,6001365,834777570
6427,6001365,6009702
6428,6001365,6002701
6429,6001365,6004832
6430,6001365,6309621
6431,6001365,604571999
6432,6001365,6008265
6433,6001365,6002215
6434,6001365,536252650
6435,6001365,693491758
6436,6001365,622531656
6437,6001365,6001218
6438,6001365,6010260
6439,6001365,611595509
6440,6001365,782257264
6441,6001365,728846791
6442,6001365,6001221
6443,6001365,729107686
6444,6001365,562745600
6445,6001365,6017840
6446,6001365,6001052
6447,6001365,504559323
6448,6001365,6005251
6449,6001365,601501158
6450,6001365,625328351
6451,6001365,6009016
6452,6001365,504614862
6453,6001365,1067554670
6454,6001365,502934753
6455,6001365,506589180
6456,6001365,6011240
6457,6001365,6022388
6458,6001365,722492792
6459,6001365,768527237
6460,6001365,6000404
6461,6001365,6001180
6462,6001365,6001184
6463,6001365,6001028
6464,6001365,1078914550
6465,6001365,560195226
6466,6001365,531950898
6467,6001365,574355133
6468,6001365,2504282
6469,6001365,506268533
6470,6001365,634465441
6471,6001365,6001041
6472,6001365,6001403
6473,6001365,3202023
6474,6009702,6309621
6475,6009702,6001365
6476,6009702,6008265
6477,6009702,778435706
6478,6009702,531950898
6479,6009702,6009016
6480,6009702,504614862
6481,6009702,749731082
6482,6009702,502934753
6483,6009702,6001180
6484,6009702,6022388
6485,6009702,3320911
6486,6009702,6001218
6487,6009702,6007269
6488,6009702,2504282
6489,6009702,1007645661
6490,6009702,1067554670
6491,6009702,125847
6492,6009702,622531656
6493,6009702,627157257
6494,6009702,634465441
6495,6009702,6002215
6496,6009702,722492792
6497,6009702,6001041
6498,6009702,6004760
6499,6009702,6001052
6500,6009702,1455784077
6501,6009702,506589180
6502,6009702,503240110
6503,6009702,782257264
6504,6009702,6010260
6505,6009702,6001184
6506,6009702,6002701
6507,6009702,6001509
6508,6009702,693491758
6509,6009702,6001221
6510,6009702,6001074
6511,6009702,625328351
6512,6009702,601501158
6513,6009702,1225659400
6514,6009702,502707094
6515,6009702,6001403
6516,6009702,622676690
6517,100006543968521,507271603
6518,100006543968521,5313223
6519,100006543968521,217025
6520,100006543968521,100000359480128
6521,100006543968521,2412939
6522,100006543968521,125588
6523,100006543968521,649957670
6524,625533228,883395437
6525,625533228,513423044
6526,625533228,712905113
6527,625533228,534346773
6528,625533228,15100303
6529,6013163,100001501274017
6530,6013163,6026097
6531,6013163,651745040
6532,6013163,7813573
6533,6013163,7803197
6534,60000002,5408077
6535,60000002,310541
6536,60000002,5411301
6537,60000002,5403093
6538,60000002,571203689
6539,60000002,202708
6540,60000002,1818309
6541,2527256,3409189
6542,2527256,10600502
6543,2527256,10106795
6544,2527256,6307311
6545,2527256,621950717
6546,2527256,513610528
6547,2527256,6001760
6548,2527256,30601387
6549,2527256,783850327
6550,6001403,6009702
6551,6001403,6010260
6552,6001403,502934753
6553,6001403,6028356
6554,6001403,531950898
6555,6001403,506268533
6556,6001403,722492792
6557,6001403,6001509
6558,6001403,754040460
6559,6001403,1078914550
6560,6001403,782257264
6561,6001403,6009016
6562,6001403,502707094
6563,6001403,6001074
6564,6001403,6007269
6565,6001403,6001365
6566,6001403,562745600
6567,6001403,6001184
6568,6001403,768527237
6569,6001403,634465441
6570,6001403,6004159
6571,6001403,2504282
6572,6001403,6004832
6573,6001403,6008265
6574,6001403,1067554670
6575,6001403,125847
6576,6001403,601501158
6577,6001403,6011240
6578,6001403,6024888
6579,6001403,504559323
6580,6001403,503240110
6581,6001403,6022388
6582,6001403,6017119
6583,6001403,6002215
6584,6001403,6001129
6585,6001403,622676690
6586,6001403,622531656
6587,6001403,1455784077
6588,6001403,1007645661
6589,6001403,1225659400
6590,6001403,504614862
6591,6001403,6002701
6592,6001403,6001052
6593,6001403,729107686
6594,6001403,6017840
6595,6001403,6001180
6596,6001403,506589180
6597,6001403,6001221
6598,6001403,6000404
6599,6001403,5500417
6600,6001403,6001218
6601,6001403,728846791
6602,6001403,604571999
6603,6001403,693491758
6604,6001403,6309621
6605,6001403,834777570
6606,6001403,536252650
6607,6001403,611595509
6608,6001403,627157257
6609,6001403,778435706
6610,6001403,3202023
6611,6001403,6001028
6612,6001403,749731082
6613,6001403,6001041
6614,18201213,1046711180
6615,18201213,100002223135601
6616,18201213,9004344
6617,18201213,14216871
6618,18201213,100000787009934
6619,18201213,1402927
6620,18201213,588833331
6621,18201213,681240166
6622,18201213,100003282887347
6623,18201213,615890
6624,18201213,121539
6625,18201213,507773878
6626,18201213,202398
6627,18201213,1040788215
6628,18201213,705588
6629,18201213,1942015
6630,18201213,1072089827
6631,18201213,20001284
6632,18201213,210852
6633,18201213,9429
6634,18201213,549512753
6635,18201213,6825170
6636,18201213,1612998
6637,18201213,508160015
6638,18201213,10011949
6639,18201213,517117137
6640,18201213,1700145
6641,18201213,1224481
6642,18201213,209670
6643,18201213,677950504
6644,18201213,910793
6645,18201213,3301225
6646,18201213,1259287991
6647,18201213,504258899
6648,18201213,849814405
6649,18201213,100001898829054
6650,18201213,28101842
6651,18201213,1133542203
6652,18201213,1039380440
6653,18201213,687540420
6654,509380729,674435772
6655,509380729,824479
6656,509380729,8620610
6657,509380729,17402311
6658,509380729,10400191
6659,509380729,6007269
6660,509380729,3320911
6661,509380729,860655050
6662,509380729,1401836
6663,509380729,550780922
6664,509380729,3307842
6665,1596848290,640540660
6666,1596848290,1524547179
6667,1596848290,3413805
6668,1596848290,678790602
6669,1596848290,578661732
6670,33900714,36200702
6671,33900714,4923761
6672,33900714,1528161
6673,33900714,8306664
6674,33900714,9315584
6675,33900714,37609612
6676,33900714,4906238
6677,33900714,5226128
6678,33900714,6105786
6679,33900714,505650062
6680,33900714,1529790
6681,33900714,2017274
6682,33900714,13720371
6683,33900714,9502143
6684,33900714,3002833
6685,33900714,16600893
6686,33900714,2015868
6687,33900714,25316377
6688,33900714,500050692
6689,33900714,6312840
6690,33900714,12805005
6691,33900714,45002104
6692,33900714,25306846
6693,578661732,3320911
6694,578661732,1205056
6695,578661732,694712967
6696,578661732,688800936
6697,578661732,1047700042
6698,578661732,504559323
6699,578661732,2508556
6700,578661732,1223662
6701,578661732,3307842
6702,578661732,7305781
6703,578661732,3313046
6704,578661732,502061985
6705,578661732,202675
6706,578661732,24901692
6707,578661732,1253529800
6708,578661732,1524547179
6709,578661732,1596848290
6710,578661732,100000118003752
6711,578661732,3202023
6712,578661732,2504911
6713,578661732,729107686
6714,604467,879095530
6715,604467,310541
6716,604467,1798914573
6717,604467,1434428020
6718,604467,651745040
6719,604467,618901372
6720,604467,595302891
6721,604467,519873572
6722,604467,12455169
6723,604467,5306845
6724,604467,7406195
6725,604467,17200343
6726,604467,53300300
6727,604467,1299323508
6728,604467,100000017280447
6729,604467,9402705
6730,604467,1347612182
6731,604467,100003510132311
6732,604467,799493857
6733,604467,1198505532
6734,604467,601948
6735,604467,625042
6736,604467,5724236
6737,8306664,4906238
6738,8306664,6105786
6739,8306664,25306846
6740,8306664,4923761
6741,8306664,1528161
6742,8306664,37609612
6743,8306664,5226128
6744,8306664,9315584
6745,8306664,12805005
6746,8306664,2003718
6747,8306664,6704927
6748,8306664,16600893
6749,8306664,36200702
6750,8306664,13303110
6751,8306664,6312840
6752,8306664,33900714
6753,8306664,2017274
6754,8306664,4914599
6755,8306664,1529790
6756,8306664,3002833
6757,8306664,505650062
6758,8306664,25316377
6759,8306664,68200306
6760,8306664,13720371
6761,38600029,507773878
6762,38600029,542599010
6763,38600029,25905866
6764,38600029,775383209
6765,38600029,6825170
6766,38600029,1224481
6767,38600029,100000817604670
6768,38600029,1039380440
6769,38600029,100001898829054
6770,38600029,910793
6771,38600029,687540420
6772,38600029,681240166
6773,38600029,705588
6774,38600029,588833331
6775,38600029,210852
6776,38600029,4204885
6777,38600029,557803201
6778,38600029,100002223135601
6779,38600029,219000058
6780,38600029,758139601
6781,38600029,202906436
6782,38600029,549512753
6783,38600029,209670
6784,38600029,770283293
6785,38600029,615890
6786,38600029,726535943
6787,38600029,679621471
6788,38600029,775820326
6789,38600029,702627
6790,38600029,604807792
6791,38600029,9004344
6792,38600029,100004470874993
6793,38600029,521421712
6794,38600029,1431942436
6795,38600029,100003282887347
6796,38600029,677950504
6797,38600029,849814405
6798,38600029,1040788215
6799,38600029,1259287991
6800,38600029,1072089827
6801,38600029,3215894
6802,38600029,22702212
6803,38600029,1942015
6804,38600029,687860256
6805,38600029,202398
6806,38600029,9429
6807,38600029,28101842
6808,38600029,517117137
6809,38600029,504258899
6810,38600029,1026426099
6811,38600029,100002643143485
6812,38600029,100000787009934
6813,8500103,550780922
6814,8500103,502715617
6815,8500103,903599
6816,8500103,2510906
6817,8500103,1242990305
6818,8500103,10400191
6819,8500103,17402311
6820,8500103,824479
6821,8500103,2504291
6822,8500103,6008265
6823,8500103,1215458
6824,8500103,3423281
6825,8500103,507256768
6826,8500103,6005251
6827,8500103,100768
6828,8500103,860655050
6829,757370542,849814405
6830,757370542,100002223135601
6831,757370542,758139601
6832,757370542,615890
6833,757370542,202398
6834,757370542,672857002
6835,757370542,517117137
6836,757370542,2205322
6837,757370542,679621471
6838,757370542,210852
6839,757370542,1040788215
6840,757370542,712600450
6841,757370542,705588
6842,757370542,209670
6843,757370542,604807792
6844,757370542,202906436
6845,757370542,677950504
6846,757370542,621163091
6847,757370542,1942015
6848,757370542,681240166
6849,757370542,687540420
6850,757370542,766940523
6851,757370542,521421712
6852,757370542,504258899
6853,757370542,775820326
6854,757370542,6825170
6855,757370542,770283293
6856,757370542,687860256
6857,757370542,500076377
6858,757370542,9004344
6859,757370542,501206830
6860,757370542,1216307
6861,757370542,9429
6862,757370542,100000787009934
6863,757370542,100004470874993
6864,757370542,726535943
6865,757370542,22702212
6866,757370542,36810170
6867,757370542,100000359480128
6868,757370542,748866561
6869,614805,849814405
6870,614805,702627
6871,614805,2205322
6872,614805,526378453
6873,614805,24603389
6874,614805,1047480072
6875,614805,557803201
6876,614805,687860256
6877,614805,660177198
6878,614805,27101562
6879,614805,512652895
6880,614805,100002223135601
6881,614805,650361251
6882,614805,679621471
6883,614805,202906436
6884,614805,5303975
6885,614805,775820326
6886,614805,16800077
6887,614805,100000817604670
6888,614805,740294615
6889,614805,25905866
6890,614805,1220097946
6891,614805,771766263
6892,614805,28101842
6893,614805,2420203
6894,614805,100001812923952
6895,614805,705588
6896,614805,629227153
6897,614805,210852
6898,611595509,504614862
6899,611595509,722492792
6900,611595509,622531656
6901,611595509,2504282
6902,611595509,6001218
6903,611595509,6001180
6904,611595509,693491758
6905,611595509,531950898
6906,611595509,6001074
6907,611595509,560195226
6908,611595509,6010260
6909,611595509,622676690
6910,611595509,834777570
6911,611595509,506589180
6912,611595509,125847
6913,611595509,503240110
6914,611595509,627157257
6915,611595509,6001403
6916,611595509,634465441
6917,611595509,502934753
6918,611595509,6001509
6919,611595509,1067554670
6920,611595509,6004159
6921,611595509,6001365
6922,611595509,754040460
6923,611595509,6001041
6924,611595509,749731082
6925,611595509,6001052
6926,611595509,504559323
6927,611595509,1078914550
6928,611595509,601501158
6929,611595509,506268533
6930,611595509,6001028
6931,611595509,6022388
6932,611595509,778435706
6933,611595509,1225659400
6934,611595509,6000404
6935,611595509,6001221
6936,611595509,782257264
6937,611595509,6001129
6938,723555067,502715617
6939,723555067,43900713
6940,723555067,672978740
6941,723555067,2504291
6942,723555067,513760215
6943,723555067,2519118
6944,723555067,6008265
6945,723555067,1455459014
6946,723555067,2507470
6947,690160316,125588
6948,690160316,3803790
6949,690160316,10006584
6950,690160316,5903125
6951,690160316,1006067362
6952,690160316,1065383284
6953,690160316,100004531140829
6954,690160316,514297
6955,690160316,649957670
6956,690160316,100003156703489
6957,690160316,100004247438407
6958,690160316,1070223396
6959,690160316,5313223
6960,690160316,15702866
6961,690160316,100007262469557
6962,690160316,934810
6963,100000280806458,1623776396
6964,100000280806458,2513542
6965,100000280806458,1456554979
6966,100000280806458,100000567035087
6967,662722923,1032972796
6968,662722923,711834504
6969,662722923,100002223135601
6970,662722923,202906436
6971,662722923,2507506
6972,662722923,1402927
6973,662722923,4200362
6974,662722923,1227960111
6975,836345315,601501158
6976,836345315,504614862
6977,836345315,6010260
6978,836345315,506589180
6979,836345315,1067554670
6980,836345315,6001221
6981,836345315,504559323
6982,836345315,6017119
6983,513610528,6312840
6984,513610528,685309933
6985,513610528,6307311
6986,513610528,783850327
6987,513610528,2527256
6988,513610528,3409189
6989,513610528,621950717
6990,513610528,30601387
6991,513610528,6001760
6992,729107686,502934753
6993,729107686,6028356
6994,729107686,6309621
6995,729107686,778435706
6996,729107686,536252650
6997,729107686,502061985
6998,729107686,6002701
6999,729107686,504614862
7000,729107686,6001074
7001,729107686,560195226
7002,729107686,627157257
7003,729107686,1067554670
7004,729107686,506268533
7005,729107686,531950898
7006,729107686,6001184
7007,729107686,202675
7008,729107686,6001052
7009,729107686,6001041
7010,729107686,578661732
7011,729107686,574355133
7012,729107686,6002215
7013,729107686,768527237
7014,729107686,601501158
7015,729107686,6017840
7016,729107686,2504282
7017,729107686,506589180
7018,729107686,1078914550
7019,729107686,1205056
7020,729107686,625328351
7021,729107686,834777570
7022,729107686,3202023
7023,729107686,503240110
7024,729107686,6024888
7025,729107686,6001403
7026,729107686,6008265
7027,729107686,6001509
7028,729107686,6000404
7029,729107686,1007645661
7030,729107686,6001365
7031,729107686,6001180
7032,729107686,125847
7033,729107686,6004760
7034,729107686,693491758
7035,729107686,6001028
7036,729107686,622531656
7037,729107686,6015411
7038,729107686,604571999
7039,729107686,502707094
7040,729107686,6003364
7041,729107686,782257264
7042,729107686,6010260
7043,729107686,6011240
7044,729107686,722492792
7045,729107686,1223662
7046,729107686,6009016
7047,729107686,6022388
7048,729107686,634465441
7049,729107686,728846791
7050,729107686,6004832
7051,729107686,6017119
7052,1047700042,578661732
7053,1047700042,2504291
7054,1047700042,513760215
7055,1401836,8620610
7056,1401836,509380729
7057,1401836,674435772
7058,1401836,550780922
7059,1401836,17402311
7060,1401836,10400191
7061,1401836,860655050
7062,1401836,824479
7063,1401836,500710101
7064,1401836,1215458
7065,783850327,2527256
7066,783850327,6307311
7067,783850327,3409189
7068,783850327,10600502
7069,783850327,621950717
7070,783850327,6001760
7071,783850327,513610528
7072,783850327,30601387
7073,621950717,10600502
7074,621950717,513610528
7075,621950717,6001760
7076,621950717,6312840
7077,621950717,3409189
7078,621950717,2527256
7079,621950717,783850327
7080,621950717,6307311
7081,621950717,30601387
7082,741739636,100002852511813
7083,741739636,35804833
7084,687540420,28101842
7085,687540420,757370542
7086,687540420,210852
7087,687540420,604807792
7088,687540420,507773878
7089,687540420,1133542203
7090,687540420,687860256
7091,687540420,1216307
7092,687540420,22702212
7093,687540420,679621471
7094,687540420,1259287991
7095,687540420,202906436
7096,687540420,1040788215
7097,687540420,629227153
7098,687540420,508160015
7099,687540420,1026426099
7100,687540420,209670
7101,687540420,849814405
7102,687540420,726535943
7103,687540420,100001898829054
7104,687540420,1942015
7105,687540420,766940523
7106,687540420,549512753
7107,687540420,38600029
7108,687540420,542599010
7109,687540420,121539
7110,687540420,9429
7111,687540420,18201213
7112,687540420,504258899
7113,687540420,1431942436
7114,687540420,702627
7115,687540420,219000058
7116,687540420,100002223135601
7117,687540420,615890
7118,687540420,621438759
7119,687540420,758139601
7120,687540420,748866561
7121,687540420,1039380440
7122,687540420,6825170
7123,687540420,25905866
7124,687540420,100000359480128
7125,687540420,712600450
7126,687540420,1072089827
7127,687540420,100002643143485
7128,687540420,20001284
7129,687540420,202398
7130,687540420,677950504
7131,687540420,517117137
7132,687540420,705588
7133,687540420,100004470874993
7134,687540420,9004344
7135,687540420,516898579
7136,687540420,100000787009934
7137,687540420,681240166
7138,687540420,3215894
7139,687540420,1612998
7140,687540420,775820326
7141,687540420,100003282887347
7142,1064729326,210852
7143,1064729326,705588
7144,1064729326,202398
7145,1064729326,775820326
7146,1064729326,1232400536
7147,1064729326,1281254468
7148,1064729326,1047480072
7149,1064729326,100000817604670
7150,1064729326,679621471
7151,1064729326,100001812923952
7152,1064729326,14216871
7153,1064729326,10011949
7154,1064729326,202906436
7155,1064729326,660177198
7156,1064729326,650361251
7157,1064729326,1224481
7158,1064729326,27101562
7159,1064729326,740294615
7160,1064729326,2205322
7161,2003718,3002833
7162,2003718,13303110
7163,2003718,861440006
7164,2003718,4906238
7165,2003718,25316377
7166,2003718,2017274
7167,2003718,6105786
7168,2003718,500050692
7169,2003718,13720371
7170,2003718,8306664
7171,2003718,5226128
7172,2003718,9315584
7173,2003718,1528161
7174,2003718,4914599
7175,2003718,9106066
7176,2003718,24101462
7177,2003718,23602260
7178,2003718,1513178
7179,2003718,3612340
7180,2003718,37609612
7181,2003718,16600893
7182,2003718,505650062
7183,2003718,10709714
7184,2003718,36200702
7185,2003718,9502143
7186,2003718,2015868
7187,2003718,68200306
7188,2003718,25306846
7189,2003718,12805005
7190,2003718,6702494
7191,2003718,33602688
7192,2003718,1529790
7193,2003718,10600502
7194,6004159,611595509
7195,6004159,1078914550
7196,6004159,622531656
7197,6004159,622676690
7198,6004159,6001403
7199,6004159,125847
7200,6004159,6001509
7201,6004159,6001129
7202,6004159,6001041
7203,6004159,1455784077
7204,6004159,5500417
7205,6004159,504614862
7206,6004159,6007269
7207,6004159,834777570
7208,6004159,1225659400
7209,6004159,722717782
7210,6004159,754040460
7211,6004159,6001052
7212,6004159,503240110
7213,6004159,1067554670
7214,6004159,536252650
7215,6004159,504559323
7216,6004159,506589180
7217,6004159,601501158
7218,6004159,625328351
7219,6004159,6002215
7220,6004159,6010260
7221,6004159,3202023
7222,6004159,1007645661
7223,6004159,6001028
7224,6004159,634465441
7225,524551481,1402927
7226,524551481,100001812923952
7227,524551481,503388833
7228,524551481,1227960111
7229,524551481,588833331
7230,524551481,775820326
7231,524551481,512652895
7232,524551481,589754701
7233,524551481,121539
7234,524551481,677950504
7235,524551481,711834504
7236,524551481,16800077
7237,524551481,1700145
7238,524551481,507773878
7239,524551481,100002223135601
7240,712905113,883395437
7241,712905113,625533228
7242,712905113,513423044
7243,712905113,534346773
7244,712905113,15100303
7245,934810,5313223
7246,934810,690160316
7247,934810,5903125
7248,934810,514297
7249,934810,833778
7250,934810,3803790
7251,934810,1065383284
7252,934810,10006584
7253,934810,217025
7254,1081562705,631490229
7255,1081562705,3704652
7256,1103163,1100224
7257,1103163,310541
7258,1103163,534482523
7259,1211310,206342
7260,1211310,1334
7261,1211310,9429
7262,1211310,1224481
7263,1211310,1281254468
7264,1211310,1448973309
7265,1211310,1170720278
7266,1211310,100000817604670
7267,1211310,27404641
7268,633926487,4000295
7269,633926487,592322894
7270,633926487,1309882
7271,633926487,418776
7272,705588,748866561
7273,705588,615890
7274,705588,2420203
7275,705588,687860256
7276,705588,549512753
7277,705588,25905866
7278,705588,121539
7279,705588,757370542
7280,705588,100002643143485
7281,705588,614805
7282,705588,508160015
7283,705588,1072089827
7284,705588,202906436
7285,705588,504258899
7286,705588,1334
7287,705588,100000359480128
7288,705588,679621471
7289,705588,22702212
7290,705588,3215894
7291,705588,1216307
7292,705588,677950504
7293,705588,10011949
7294,705588,1100224
7295,705588,775383209
7296,705588,18201213
7297,705588,100001812923952
7298,705588,621438759
7299,705588,1039380440
7300,705588,1040788215
7301,705588,500076377
7302,705588,758139601
7303,705588,702627
7304,705588,208502
7305,705588,501206830
7306,705588,1259287991
7307,705588,9004344
7308,705588,542599010
7309,705588,209670
7310,705588,664681712
7311,705588,1063230035
7312,705588,604807792
7313,705588,6825170
7314,705588,1455459014
7315,705588,202398
7316,705588,38600029
7317,705588,1281254468
7318,705588,1402927
7319,705588,597439526
7320,705588,521421712
7321,705588,507773878
7322,705588,210852
7323,705588,681240166
7324,705588,775820326
7325,705588,672857002
7326,705588,1047480072
7327,705588,219000058
7328,705588,100001898829054
7329,705588,766940523
7330,705588,1942015
7331,705588,712600450
7332,705588,100002223135601
7333,705588,1220097946
7334,705588,1232400536
7335,705588,28101842
7336,705588,687540420
7337,705588,517117137
7338,705588,557803201
7339,705588,1026426099
7340,705588,9429
7341,705588,36810170
7342,705588,1064729326
7343,705588,4200362
7344,705588,849814405
7345,705588,20001284
7346,705588,1431942436
7347,705588,100000787009934
7348,100000118003752,1223662
7349,100000118003752,1205056
7350,100000118003752,3307842
7351,100000118003752,3202023
7352,100000118003752,578661732
7353,100000118003752,3320911
7354,100000118003752,502061985
7355,1224481,2205322
7356,1224481,3301225
7357,1224481,1700145
